Wheelbase: 2.6
InitialPose: 0,0,0,0
Dt: 0.100
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, -0.407
5.000, -0.543
5.000, -0.841
5.000, -0.710
5.000, 0.000
5.000, -0.547
5.000, -0.353
5.000, -0.298
5.000, -0.109
5.000, 0.543
5.000, 0.764
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, -0.601
5.000, -0.027
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, -0.054
5.000, 0.543
5.000, 0.605
5.000, 1.709
5.000, 0.325
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
4.946, 0.000
4.946, 0.000
4.946, 0.000
4.892, 0.000
4.783, 0.000
4.729, 0.000
4.675, 0.000
4.566, 0.000
4.566, 0.000
4.566, 0.000
4.566, 0.000
4.512, 0.000
4.512, 0.000
4.349, 0.000
3.861, 0.000
3.807, 0.000
3.644, 0.000
3.372, 0.000
3.372, 0.000
3.318, 0.000
3.155, 0.000
3.101, 0.000
2.830, 0.000
2.667, 0.000
2.450, 0.000
1.799, 0.000
1.093, 0.000
0.334, 0.000
0.000, 0.000
0.000, 0.000
0.000, -0.325
-0.442, -0.516
-0.822, -0.407
0.000, -0.407
0.000, -0.845
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
